id,name,platforms,offset
UB0008-PPSA29909_00-0595238427980186,Blow Up Monsters,PS5,3096
UB0760-PPSA28421_00-0384404512297338,Hannah’s Day,PS5,3096
UB1052-PPSA26583_00-0137832406586701,Die by Anything Complete Edition,"PS4, PS5",3096
EP5645-PPSA29871_00-0282507568597247,TAPPUMP,PS5,3096
EP4312-PPSA29589_00-0165602582494982,Alien Rush,PS5,3096
UB0383-PPSA28905_00-0054491843851385,Cute Puppy Academy: Legacy Edition,"PS4, PS5",3096
EP6556-PPSA28200_00-0183501718478848,Death Park: 4K Remaster,PS5,3096
UB0428-PPSA25680_00-0085081787312329,Drive Me Crazy,PS5,3096
UB0008-PPSA29908_00-0204222193963122,Magical Maze,PS5,3096
EP5938-PPSA27638_00-25NEONAPEXPS5EUR,Neon Apex: Beyond the Limit - PS5,PS5,3096
UB0337-PPSA30207_00-0306809486350235,Recycle Master,PS5,3096
EP0896-PPSA28367_00-SYNESTHESIARATGA,SYNESTHESIA PS4® & PS5®,"PS4, PS5",3096
UP2200-PPSA22518_00-0402510185971803,Shovel Knight Dig,PS5,3096
EP3385-PPSA28918_00-0871973014322820,Garten of Banban 0,PS5,3120
UP2320-PPSA25653_00-AMERICANARCADIA0,American Arcadia,"PS4, PS5",3120
EP2865-PPSA26537_00-0066991006433357,City Bus Manager,PS5,3120
EP4459-PPSA27589_00-RESTLESSRUINSPS5,Into the Restless Ruins,PS5,3120
EP4632-PPSA26697_00-0981052406726862,Preserve,PS5,3120
EP6075-PPSA26856_00-0166018951332088,KVARK,PS5,3120
EP7200-PPSA16086_00-0367806268342241,Smash Drums,PS5,3120
UP1003-PPSA20560_00-DTITAN0000000000,DOOM: The Dark Ages,PS5,3120
EP5645-PPSA29827_00-0396875885655437,THUNDER,PS5,3120
UP7168-PPSA21292_00-0837542098116935,IRON GUARD,PS5,3120
EP3111-PPSA23316_00-JANDUSOFT0000001,Aureole - Wings of Hope,PS5,3120
EP6880-PPSA30063_00-0365532042808229,Death Kid,PS5,3120
EP3594-PPSA27736_00-0937535379561099,Genopanic,PS5,3120
UB0752-PPSA30153_00-0454958426740449,Heist Man,PS5,3120
EP6985-PPSA29166_00-0185232811785648,Hidden Kittens: Kingdom of Cats,PS5,3120
HB1069-PPSA30141_00-0183545819782734,Olympic Games Quiz,PS5,3120
EP5279-PPSA27532_00-PIRATESVRJOLLYEU,Pirates VR: Jolly Roger,PS5,3120
UP7985-PPSA29128_00-STASISVALLEYGAME,Stasis Valley,PS5,3120
EP4432-PPSA28358_00-CUBICODYSSEY0000,Cubic Odyssey,PS5,3120
HP5249-PPSA27100_00-0743603662012908,Yasha: Legends of the Demon Blade,PS5,3120
EP1018-PPSA07571_00-MK1DEFINED000000,Mortal Kombat™ 1: Definitive Edition,PS5,3120
EP7099-PPSA28371_00-AIRSHIPKAIJUJRPG,Kaiju Big Battel: Fighto Fantasy PS4® & PS5®,"PS4, PS5",3120
UP8553-PPSA30299_00-0966991796461777,Mythos Dash PS4® & PS5®,"PS4, PS5",3120
UP2005-PPSA28027_00-SUPERENGINEGTSPE,Super Engine GT Turbo SPEC PS4 & PS5,"PS4, PS5",3120
EP7123-PPSA29878_00-0958800861146636,Tower Girls,PS5,3144
UB1147-PPSA25440_00-0970357107887072,Plot of the Druid,PS5,3144
UP8389-PPSA20622_00-0302941233140928,Palia,PS5,3144
UP5155-PPSA12424_00-2501700605828478,LABYRINTH OF THE DEMON KING,"PS4, PS5",3144
EP6959-PPSA17732_00-0265718801274251,The Precinct,PS5,3144
UP1003-PPSA20560_00-DOOMTDAPREMIUMED,DOOM: The Dark Ages Premium Edition,PS5,3144
HB1334-PPSA29567_00-0135900737728286,Lilliput Hero: Miniature World,PS5,3144
EP4060-PPSA26292_00-DEATHENDREQUZ001,Death end re;Quest Code Z,PS5,3144
EP4060-PPSA26292_00-DRZDIGITALDXVER0,Death end re;Quest: Code Z Digital Deluxe Edition,PS5,3144
EP7345-PPSA30295_00-0394175439639987,Space KaBAAM: Neon II,"PS4, PS5",3144
EP1547-PPSA14033_00-0834607593138103,EVERSPACE™ 2 - Galactic Edition,PS5,3144
UB1022-PPSA28681_00-MATHGENIUSDIVIEU,Math Genius: Division,PS5,3144
EP5645-PPSA29744_00-0021958538263407,UP SHOT,PS5,3144
EP5645-PPSA29725_00-0300182025700107,PIN CLIMB,PS5,3144
UB0487-PPSA30290_00-0617240437619314,The Flying Ship,PS5,3144
EP4476-PPSA29634_00-0017056468661996,Drift Racing Madness 2 Avatar Bundle,PS5,3144
EP2649-PPSA28662_00-0884514697841290,Airplane Flight Simulator : EVO,"PS4, PS5",3144
UB1511-PPSA29767_00-0511525976214987,Cats Clean Ocean,PS5,3144
EP5519-PPSA27616_00-0983640666583317,Bendy and the Ink Machine,PS5,3144
UP8274-PPSA13211_00-0497797529623691,"Little Kitty, Big City","PS4, PS5",3144
EP6444-PPSA21827_00-0635760319245506,Sir Whoopass: Immortal Death,PS5,3144
EP6444-PPSA21827_00-0321842137080830,Sir Whoopass: Immortal Death - Digital Deluxe Edition,PS5,3144
EP5265-PPSA29359_00-0017348506477054,Escape First: Alchemist,PS5,3144
EP5265-PPSA27637_00-0164147171034725,Unsafe Express,PS5,3144
UB0478-PPSA28158_00-0158121049954395,Spiritfall,"PS4, PS5",3168
EP4476-PPSA29634_00-0078490801803515,Drift Racing Madness 2,PS5,3168
EP5645-PPSA29693_00-0400103872381924,FOOT LASER,PS5,3168
UB0899-PPSA25175_00-0884777293387315,The Throne,PS5,3168
UB0008-PPSA29910_00-0284451782129780,Escape Route,PS5,3168
EP0896-PPSA26090_00-FINALZONERATALGA,Final Zone PS4® & PS5®,"PS4, PS5",3168
UB0337-PPSA30180_00-0105479038581138,Hoop Shoot,PS5,3168
UP2005-PPSA28755_00-MWHPUSHBOX000000,Moe Waifu H Push-Box PS4 & PS5,"PS4, PS5",3168
UB0851-PPSA29395_00-UNDIVINE00000000,Undivine,PS5,3168
UB0851-CUSA54163_00-0716734756970941,Undivine PS4 & PS5,"PS4, PS5",3168
EP6718-PPSA29813_00-0209474617290652,What comes after,PS5,3168
UP7458-PPSA20154_00-REVESAVAGEPLANET,Revenge of the Savage Planet PS4 & PS5,"PS4, PS5",3168
UB1335-PPSA28617_00-0864738865418186,Spirit of the North 2,PS5,3168
EP1629-PPSA13588_00-HIOBADBDLJDPS5EU,Hidden Object Adventure Bundle,PS5,3168
HP7091-PPSA25781_00-EMPYREALGAME0000,Empyreal,PS5,3168
EP8701-PPSA29680_00-0854679751140776,Penguin Flight: Beyond The Clouds,"PS4, PS5",3168
EP3111-PPSA29012_00-JANDUSOFT0000001,Wings of Endless,"PS4, PS5",3168
EP6665-PPSA28051_00-AFL2500000000000,AFL 26,"PS4, PS5",3168
HB1069-PPSA30013_00-0826921644858745,Ice Jump,PS5,3168
EP8140-PPSA26681_00-0212806863133882,The Abandoned Planet,PS5,3168
EP2907-PPSA24864_00-0657719756865376,The Midnight Walk,PS5,3168
UP8446-PPSA28368_00-0956940702762072,Trash is Fun,"PS4, PS5",3168
EP1549-PPSA28108_00-CLAB3GBT20250113,Game Builder Tycoon,PS5,3168
UP7408-PPSA24677_00-0720696502679415,Ghosts of Tabor,PS5,3168
UP7103-PPSA23401_00-PPGVNCLASHROBOTS,Clash: Robot Detective - Complete Edition PS4® & PS5®,"PS4, PS5",3192
UP7408-PPSA24677_00-0370859932508379,Ghosts of Tabor Starter Pack,PS5,3192
JP5441-PPSA29491_00-0340325989894225,Mostroscopy,"PS4, PS5",3192
EP4902-PPSA28377_00-0281692613822364,Oil Refinery - The Simulation,PS5,3192
UP2005-PPSA28074_00-SUBMARINESURVIVR,Submarine Survivor PS4 & PS5,"PS4, PS5",3192
UP6312-PPSA18654_00-0135174197988055,Age of Empires II: Definitive Edition - Standard Edition,PS5,3192
UB0766-PPSA28832_00-0541536336799488,Fireball 2,PS5,3192
UP7949-PPSA24779_00-0500642495984918,Captain Blood,"PS4, PS5",3192
HP5783-PPSA28796_00-0038856137746743,Wall Town Wonders,PS5,3192
EB0894-PPSA22803_00-KALEGIONIX000001,King Arthur: Legion IX,PS5,3192
EP5938-PPSA28599_00-0611STRATOGUNEUR,Stratogun,PS5,3192
UP7458-PPSA20154_00-REVESAVAGEPDLXED,ROTSP: The Cosmic Hoarder Edition PS4 & PS5,"PS4, PS5",3192
EP5645-PPSA29615_00-0639075016097088,NUMBER LINE,PS5,3192
EB0629-PPSA29449_00-0620175643233308,Cazzarion: Little Dragon,PS5,3192
EP8743-PPSA30120_00-0330718859838987,Guest Rush PS4® & PS5®,"PS4, PS5",3192
EP7277-PPSA21572_00-TWOFALLSTWOFALLS,Two Falls - Nishu Takuatshina,PS5,3192
EP4312-PPSA28725_00-0380885361006926,Donut Blast,PS5,3192
EP5645-PPSA29579_00-0237314664829208,SNAKE 1,PS5,3192
EP4312-PPSA29097_00-0864194898827263,5 Avatar Galactic Cat Bundle,PS5,3192
UP5877-PPSA28974_00-0652228793057015,DeadCam Zombie Waves,PS5,3192
EP6718-PPSA29482_00-0077142230530028,Freddy Farmer,PS5,3192
UB0337-PPSA29943_00-0163000140982756,Gang Blast,PS5,3192
EP0896-PPSA28338_00-NICOSAVESTHESARG,Nico Saves The State PS4® & PS5®,"PS4, PS5",3192
UB0429-PPSA25019_00-0120493779842648,Royal Romances: Endless Winter CE,PS5,3192
EP5098-PPSA17595_00-0535734333503487,Spellcaster University,"PS4, PS5",3216
UB0008-PPSA29946_00-0781739062633742,Tank Battle Retro,PS5,3216
UP6312-PPSA18654_00-0652781314894066,Age of Empires II + Age of Mythology Premium Edition Bundle,PS5,3216
UP6312-PPSA18654_00-0965895154892062,Age of Empires II: Definitive Edition Premium Edition,PS5,3216
UP3971-PPSA15428_00-0434180303206305,despelote,"PS4, PS5",3216
UP2106-PPSA27510_00-PEGLINPS5SIEAGLO,Peglin,"PS4, PS5",3216
EB0178-PPSA29574_00-0971629109116630,Twist It,PS5,3216
EP5645-PPSA29534_00-0000000000DLASER,D LASER,PS5,3216
EP8701-CUSA54346_00-0937876349194971,Fit and Fry,"PS4, PS5",3216
EP8701-PPSA29696_00-0934414765835968,Fit and Fry,"PS4, PS5",3216
UB1022-PPSA29833_00-RFLXMASTRSIGHTEU,Reflex Master: Sight,PS5,3216
JP0122-PPSA27709_00-0819535728056332,CATO: Buttered Cat,PS5,3216
UB1511-PPSA28307_00-0736819809704156,Cats in Boxes,PS5,3216
HB1069-PPSA29706_00-0826546055921521,Pool Hop,PS5,3216
EP6168-PPSA28111_00-0317487017125225,The House of Da Vinci VR,PS5,3216
JB0540-PPSA23430_00-0799915498928777,KIBORG,"PS4, PS5",3216
EP5987-PPSA28034_00-ULGPRESIDENT0001,I Am Your President,PS5,3216
UB0837-PPSA29719_00-0915095507230590,ABSURDIKA: Rebuild,PS5,3216
UB0837-PPSA29055_00-0101561673954854,Epic Empire,PS5,3216
UB0837-PPSA29568_00-0993538940929351,Trainlax,PS5,3216
UB0837-PPSA29571_00-0935663127421137,Bunker 22,PS5,3216
EP8701-PPSA29291_00-0687198489541770,Mystic Pathways,"PS4, PS5",3216
UP8767-PPSA25852_00-0477214502126426,Two Strikes,PS5,3216
UP2005-PPSA28525_00-BLAZINGTRAIL0000,Blazing Trail PS4 & PS5,"PS4, PS5",3216
UP7631-PPSA26906_00-0488813803534574,Lets castle!,PS5,3240
EP4356-PPSA25319_00-MOTOGP25FULLGAME,MotoGP™25,PS5,3240
EP1875-CUSA19234_00-0129758663233367,STAR WARS™: Grand Collection,"PS4, PS5",3240
EP0600-PPSA27180_00-0837242185335853,Cooking Companions,PS5,3240
EP2865-PPSA20239_00-0294125992859132,SubwaySim 2,PS5,3240
HP7588-PPSA26492_00-FRAGPUNKBGNE0000,FragPunk,PS5,3240
EP5645-PPSA29956_00-0600873052833133,CATE P,PS5,3240
EP0896-PPSA23754_00-ADVENTURESINTIRG,Adventures In Time & Space PS4® & PS5®,"PS4, PS5",3240
EP4382-PPSA20309_00-0294976891159602,Arcade Paradise VR x DIG VR Bundle,PS5,3240
EP4382-PPSA18493_00-DIGVRKNUCKLES000,DIG VR,PS5,3240
UP6312-PPSA22327_00-0547256477986893,Forza Horizon 5 Deluxe Edition,PS5,3240
UP6312-PPSA22327_00-0629872585919347,Forza Horizon 5 Standard Edition,PS5,3240
EP8062-PPSA28998_00-0201196808911816,REX N RUN,PS5,3240
EP4382-PPSA03482_00-0539457337950205,The Last Worker x DIG VR Bundle,PS5,3240
EP4382-PPSA03079_00-0790460415193416,Tin Hearts x DIG VR Bundle,PS5,3240
EP5206-PPSA28374_00-0986649489083680,King of drift 2,PS5,3240
EP0775-PPSA16262_00-COMPLETEEDITION1,V Rising Complete Edition,PS5,3240
UB0569-PPSA29961_00-0867519590261493,Warring Universe,PS5,3240
EP5645-PPSA29792_00-0441154383415392,BALL TOUR,PS5,3240
EP5133-PPSA29701_00-FANTASTICSEARCH1,1-2-Fantastic Word Search!,"PS4, PS5",3240
UB0752-PPSA29637_00-0471350975914673,Paper Plane,PS5,3240
UB0837-PPSA29715_00-0615869690332319,Cat From Hell,PS5,3240
UP8553-PPSA29862_00-0663403085757007,Hell Froze Over PS4® & PS5®,"PS4, PS5",3240
HB1365-PPSA29740_00-0839912641881107,A Blackout Protocol Report,PS5,3240
UB1294-PPSA27368_00-0639298246414713,World of Goo 2,PS5,3264
UP7552-PPSA30053_00-0293384568913877,Paper Plane,PS5,3264
UB0337-PPSA29904_00-0909609925378361,Theme Park Jam,PS5,3264
EP2363-PPSA27935_00-EU0FRANEDO000PS5,Frane: Dragons' Odyssey,"PS4, PS5",3264
EP6941-CUSA44625_00-0091149355632842,Builder Liquidator Bundle,"PS4, PS5",3264
EP6941-CUSA44625_00-0171837777685420,Frozen Way Tri-Bundle,"PS4, PS5",3264
HP6961-PPSA25715_00-0468120727725986,Liquidator Hairdresser Bundle,PS5,3264
EP5987-PPSA21999_00-GOLDSHIPS2BUNDLE,Mine & Ship Bundle: Gold Mining & Ship Graveyard Simulator 2,"PS4, PS5",3264
EP2363-PPSA27941_00-EU0ADIOS00000PS5,Asdivine Dios,"PS4, PS5",3264
UB0427-PPSA19458_00-0965550006640037,Squarena,"PS4, PS5",3264
EP4312-PPSA28874_00-0012006006012544,5 Avatar Gravity Strike Bundle,PS5,3264
JB1401-PPSA29208_00-0193412384225374,An Aisling,PS5,3264
UP5958-CUSA52662_00-0934440210550738,DAMN,"PS4, PS5",3264
EP9000-PPSA28181_00-DAYSGONEREMASTER,Days Gone Remastered,PS5,3264
HP6978-PPSA27165_00-ECOGNOMIX0000001,EcoGnomix,PS5,3264
UP6312-PPSA22327_00-0810100104879906,Forza Horizon 5 Premium Edition,PS5,3264
HB1069-PPSA29430_00-0249818234858649,Fruit Collector,PS5,3264
EP6138-PPSA28231_00-0578073395322371,Gnomes and Knights,PS5,3264
EP3919-PPSA16539_00-LOSTRUINSEU00000,Lost Ruins,"PS4, PS5",3264
UP6472-PPSA29041_00-SAKURABUNNYGIRLS,Sakura Bunny Girls PS4® & PS5®,"PS4, PS5",3264
UB1029-PPSA29801_00-0214071584199495,siMarket Cloth Store Simulator,PS5,3264
EP7860-PPSA28992_00-0282753815344346,Sky Revolver,"PS4, PS5",3264
EP5098-PPSA23420_00-0349215761315682,Steredenn: Binary Stars,PS5,3264
EP0896-PPSA28188_00-THEFAIRYSSECRERG,The Fairy's Secret PS4™ & PS5™,"PS4, PS5",3264
EP0546-PPSA27768_00-DEEPNIGHTMARE5EU,Deep Deep Deep Nightmare,"PS4, PS5",3288
EP4459-PPSA14196_00-0036295221142322,Sker Ritual: Ultimate Edition,PS5,3288
EP7579-PPSA17599_00-EXP33000000PS5EU,Clair Obscur: Expedition 33,PS5,3288
EP7579-PPSA17599_00-EXP33DX000000PS5,Clair Obscur: Expedition 33 – Deluxe Edition,PS5,3288
HP8406-PPSA27923_00-ANNIELASTHOPEPS5,ANNIE:Last Hope,PS5,3288
EP5645-PPSA29504_00-DMISSILE00000000,D MISSILE,PS5,3288
EP4293-PPSA16345_00-000000000SIEEPS5,NanoApostle,"PS4, PS5",3288
EP5791-PPSA27809_00-0266644482725612,9th Dawn Remake,"PS4, PS5",3288
EP4295-PPSA16078_00-AMERZONEPS5000EU,Amerzone - The Explorer's Legacy,PS5,3288
JP0576-PPSA19359_00-PS5JPGAROU07COTW,FATAL FURY: City of the Wolves,"PS4, PS5",3288
EP6985-PPSA16010_00-0814958002767897,Hero-U: Rogue to Redemption,PS5,3288
JP0036-PPSA26818_00-TECHWORLD0000PS5,Super Technos World: River City & Technos Arcade Classics,PS5,3288
EP1270-PPSA24640_00-0300194408817029,Oppidum,"PS4, PS5",3288
EP6973-PPSA14218_00-0822100894091626,Puzzling Places: Starter Edition,PS5,3288
EP5987-PPSA27717_00-BARTENDERULG0001,Bartender Hustle,PS5,3288
JP0367-PPSA26514_00-0000000000000000,LISTEN UP! WE TRIED TO MAKE “THOSE GAMES” EVEN MORE EXTREME! SOME THINGS HAVE TO BE LEARNED THE HARD WAY!,"PS4, PS5",3288
EP8923-PPSA27248_00-ONCEUPONAPUPPET5,Once Upon A Puppet,PS5,3288
EP8923-PPSA27248_00-OUAPBACKSTAGEPS5,Once Upon A Puppet - Backstage Edition,PS5,3288
UP7302-PPSA21973_00-SUNDERFOLKGAME00,Sunderfolk,PS5,3288
EP7588-PPSA12508_00-0420360035273869,Drums Rock - Ultimate Music Edition,PS5,3288
EP5645-PPSA29494_00-0550619512614345,FROOOOG,PS5,3288
EP8701-PPSA29250_00-0101859516985667,Out of Moves,"PS4, PS5",3288
EP1936-PPSA26505_00-0218080302401666,Pilot Sports,PS5,3288
UP2005-PPSA27349_00-HEGZISGAME000000,Hegzis PS4 & PS5,"PS4, PS5",3288
UP1003-PPSA21203_00-ALTAR00000000000,The Elder Scrolls IV: Oblivion Remastered,PS5,3312
UP1003-PPSA21203_00-ALTARDELUXEED000,The Elder Scrolls IV: Oblivion Remastered - Deluxe Edition,PS5,3312
EP2187-PPSA11002_00-POSTTRAUMA000000,Post Trauma,PS5,3312
EP7860-PPSA22569_00-SSSTMGPS500000EU,Steel Seed,PS5,3312
EP1004-PPSA03528_00-GTATHREE00000001,Grand Theft Auto III – The Definitive Edition,PS5,3312
EP7345-PPSA29821_00-0336837449085117,Puzzle Piecer: The Pattern,"PS4, PS5",3312
UB1022-PPSA29631_00-REMEMBEREASTEREU,Remember Easter,PS5,3312
EP6880-PPSA27729_00-0039916243858987,Electrician Simulator VR + There's a Gun in the Office bundle,PS5,3312
EB0792-PPSA28537_00-GUNSHIPZOMBIE000,Gunship: Zombie,PS5,3312
EP4312-PPSA29097_00-0389110500923169,Galactic Cat,PS5,3312
EP6880-PPSA26254_00-0723036314941599,Electrician Simulator VR + Before Exit: Supermarket bundle,PS5,3312
EP6880-PPSA26254_00-0686243795466382,Electrician Simulator VR + Bridge the Gap! bundle,PS5,3312
EP6880-PPSA26254_00-0591858945253225,Electrician Simulator VR + Gorilla Attack bundle,PS5,3312
UB0008-PPSA29275_00-0039544448892816,Urban Showdown,PS5,3312
EP4312-PPSA28006_00-0065473937049334,6 Avatar Goblin Slayer Bundle,PS5,3312
UP7594-PPSA28499_00-DATEZFREEMIUMPS5,Date Z: Welcome to Massville High,"PS4, PS5",3312
JB0500-PPSA25141_00-0496327359514147,Orphans,PS5,3312
EP5645-PPSA29468_00-0274334703102513,SPEARAIN,PS5,3312
EP2363-PPSA27944_00-EU0LPHALCIA00PS5,Illusion of L'Phalcia,"PS4, PS5",3312
EP2363-PPSA27938_00-EU0SEPHIRO000PS5,Sephirothic Stories,"PS4, PS5",3312
UB0760-PPSA28618_00-0149327981531477,Call of Sentinels,PS5,3312
UB0383-PPSA28905_00-0872022799686079,Cute Puppy Academy,"PS4, PS5",3312
EP7860-PPSA22849_00-0846891633026265,Farm Frenzy: Refreshed,"PS4, PS5",3312
EP6922-PPSA27956_00-0095721636796474,Golf Up Tropical,PS5,3312
EP6556-PPSA27888_00-0276324725927074,Maths Pals,PS5,3336
EP6718-PPSA28773_00-0378488190271389,Snowsquall Grip,PS5,3336
UB0337-PPSA29721_00-0858148506554348,Super Hoops,PS5,3336
EP0896-PPSA28097_00-THRILLPENGUINRAG,Thrill Penguin PS4® & PS5®,"PS4, PS5",3336
UP8686-PPSA24646_00-0597483719868084,Chessarama,PS5,3336
UB1464-PPSA28422_00-0498120868974326,Polterguys: Possession Party,PS5,3336
UP7939-PPSA28619_00-0265528575819244,Leila,"PS4, PS5",3336
EP7579-PPSA23767_00-BBAY000000000PS5,Bionic Bay,PS5,3336
EP7579-PPSA23767_00-BIONICBAYDELUXE0,Bionic Bay: Deluxe Edition,PS5,3336
EP4492-PPSA06960_00-MANDRAPS50000001,Mandragora: Whispers of the Witch Tree,PS5,3336
EP4492-PPSA06960_00-0025347096691698,Mandragora: Whispers of the Witch Tree - Digital Deluxe Edition,PS5,3336
UP1003-PPSA26786_00-INDIANAJONESATGC,Indiana Jones and the Great Circle,PS5,3336
UP0182-PPSA25423_00-IROBOTTHEGAMEPS5,"I, Robot",PS5,3336
UP5857-PPSA13794_00-0516018046423206,PHANTOM BREAKER: BATTLE GROUNDS ULTIMATE,"PS4, PS5",3336
UP7564-PPSA17924_00-RABBITNEJ0000001,Rusty Rabbit,PS5,3336
EP6985-PPSA27224_00-0454678499823191,Vinebound: Tangled Together,PS5,3336
UB0928-PPSA26512_00-0687581321764864,Toy's Brawl,PS5,3336
EP8743-PPSA28224_00-0271950999435751,Crazy Cats vs. Crazy Cyborgs PS4® & PS5®,"PS4, PS5",3336
EP8934-PPSA28300_00-0401526703038120,Extreme Offroad Racing VR,PS5,3336
UB0752-PPSA29605_00-0066764317553376,Monster Survivors,PS5,3336
UP2005-PPSA26114_00-MOVINGHOUSES0000,Moving Houses PS4 & PS5,"PS4, PS5",3336
EB0757-PPSA27603_00-0584142113739935,Chains of Freedom PS4 & PS5,"PS4, PS5",3336
UP2470-PPSA19347_00-LUSHFOILSIEA0000,Lushfoil Photography Sim,PS5,3336
EP4389-PPSA24515_00-EMUPS1ALONEDARK2,Alone in the Dark 2 (1996),"PS4, PS5",3336
UP9000-PPSA23796_00-SCUS971970000000,War of the Monsters,"PS4, PS5",3360
UP2100-PPSA28387_00-0220033860943275,Hot Rod Mayhem,"PS4, PS5",3360
UP1003-PPSA26786_00-PREMIUMEDITION00,Indiana Jones and the Great Circle Premium Edition,PS5,3360
EP3446-PPSA28057_00-0704788758828665,Finding Frankie,PS5,3360
HB1069-PPSA29330_00-0705864385895968,Football Quiz,PS5,3360
EP7345-CUSA54257_00-0325504884411283,Memory Holder: Winds of Freedom,"PS4, PS5",3360
EP7345-PPSA29528_00-0118751727462310,Memory Holder: Winds of Freedom,"PS4, PS5",3360
EP6357-PPSA27038_00-0934029390239974,Monument Valley,"PS4, PS5",3360
EP6357-PPSA27039_00-0269162150824093,Monument Valley 2,"PS4, PS5",3360
EP6827-PPSA07867_00-9546863778110326,Forever Skies,PS5,3360
EP5645-PPSA29435_00-0792920169651887,CAST N,PS5,3360
EB0008-PPSA15720_00-0188727960257702,Black Hole Pool,PS5,3360
UB0796-PPSA29207_00-0163318595925595,Feed my Raptor 2,PS5,3360
EP5645-PPSA29388_00-0572255018124752,TWO FACED,PS5,3360
EP4312-PPSA27617_00-0336762130259028,5 Avatar Valentine Revolution Bundle,PS5,3360
UB0760-PPSA29226_00-0751915779183005,Hand in Hand,PS5,3360
EP6827-PPSA07867_00-FOREVERSKIESBNDL,Forever Skies Deluxe Edition,PS5,3360
UP7552-PPSA29718_00-0215238827958716,World Cup Soccer 2026,PS5,3360
EP1003-CUSA00086_00-TESOCP2025BUNDLE,The Elder Scrolls Online: Deluxe Edition,"PS4, PS5",3360
UP6557-PPSA24050_00-0624225561374012,Beyond Memories - Tale of The Lost Souls,PS5,3360
UP0283-PPSA25614_00-0101119087636242,Big Buck Hunter: Ultimate Trophy,PS5,3360
UP0283-PPSA25614_00-0088832068485636,Big Buck Hunter: Ultimate Trophy - Deluxe Edition,PS5,3360
EP7860-PPSA24370_00-0238011546481499,Capy’s Quest,"PS4, PS5",3360
UB0337-PPSA29358_00-0255309356446386,Chopper Strike,PS5,3360
EP0896-PPSA27157_00-MAYHEMMAILRATGAM,Mayhem Mail PS4® & PS5®,"PS4, PS5",3384
EP1661-PPSA24199_00-SYPS5MORTISOMEM0,Mortisomem,PS5,3384
EP1612-PPSA29245_00-JACKOFALLGAME000,Pixicharm - Jack-O-Fall,PS5,3384
EP6718-PPSA28596_00-0560140869653725,The Black Within,PS5,3384
UB0752-PPSA29452_00-0491589162031353,Water Sort Challenge,PS5,3384
UP8517-PPSA26096_00-0154316970441540,Harpagun,PS5,3384
UP3864-PPSA23108_00-MONACO2PS50000NA,Monaco 2,PS5,3384
EP9000-PPSA29488_00-0000000000000000,The Last of Us™ Complete,PS5,3384
EP0096-PPSA20492_00-DEADSIDESUPPORT1,Deadside: Supporter Edition,PS5,3384
UP4735-PPSA26768_00-LEOANDMIA0000000,Leo & Mia: Animal Rescue,"PS4, PS5",3384
EP3643-PPSA26283_00-0008911345432117,The Talos Principle: Reawakened,PS5,3384
UP6440-PPSA21803_00-0695475195435434,Promise Mascot Agency,PS5,3384
EP2187-PPSA25009_00-BLUEPRINCE000000,Blue Prince,PS5,3384
EP8427-PPSA19116_00-0662743397311756,DAVE THE DIVER - Dave & Ichiban Bundle,"PS4, PS5",3384
EP4293-PPSA13712_00-POCKBASESIEEPS50,Pocket Bravery,"PS4, PS5",3384
EP4731-PPSA27339_00-0495055373256752,Resist,PS5,3384
EB1007-PPSA27738_00-LITTLEDROIDPS5EU,Little Droid,"PS4, PS5",3384
EP4295-PPSA02876_00-0112819073083830,Childhood Heroes - 3 in 1,"PS4, PS5",3384
EP4295-CUSA16485_00-0362992732133820,Garfield Collection - 2 in 1,"PS4, PS5",3384
EP8280-PPSA18205_00-0715082695357806,HordeCore Console Edition,"PS4, PS5",3384
EP4356-PPSA20435_00-SUPERCROSS25GAME,Monster Energy Supercross 25 - The Official Video Game,PS5,3384
EP7123-PPSA29338_00-0474993657220217,Sport Soup,PS5,3384
UB0527-PPSA27802_00-0195984815003561,All in Abyss: Judge the Fake,PS5,3384
UB0527-PPSA27802_00-0367101232534048,All in Abyss: Judge the Fake Digital Deluxe Edition,PS5,3384
EP4365-PPSA14708_00-COMMANDOSORIGINS,Commandos: Origins,PS5,3408
EP4365-PPSA14708_00-000DELUXEEDITION,Commandos: Origins - Deluxe Edition,PS5,3408
EP5688-PPSA18592_00-0922092406761686,Syder Reloaded,PS5,3408
EP8701-PPSA28961_00-0071534467359061,Ellphaser,"PS4, PS5",3408
EP5645-PPSA29314_00-0542959498733280,WIPER,PS5,3408
EP1661-PPSA25708_00-SYPS5DETECTIVEFR,Detective From The Crypt,PS5,3408
UP2005-PPSA28612_00-SECRETSINGREEN00,Secrets In Green PS4 & PS5,"PS4, PS5",3408
EP6456-PPSA27375_00-0850544971320861,Shaolin vs Wutang 2,PS5,3408
UP8597-PPSA23281_00-0258217052011846,IXION,PS5,3408
EP3111-PPSA28276_00-JANDUSOFT0000001,Detective - The Test,PS5,3408
EP4356-PPSA20435_00-SX25SPECIALED000,Monster Energy Supercross 25 - Special Edition,PS5,3408
EP4356-PPSA20435_00-SX25MJDIRTMASTER,Monster Energy Supercross 25 X Monster Jam™ Showdown - Dirt Master Edition,PS5,3408
EP4312-PPSA27617_00-0483268791405404,Valentine Revolution,PS5,3408
UB1026-PPSA28332_00-0896054080850174,Doctor Simulator,PS5,3408
UB0008-PPSA28534_00-0704714421624884,Sprint for Survival,PS5,3408
UB0111-PPSA29412_00-0291541096823522,Therapist Simulator,PS5,3408
